filename,match_score
13173522.pdf,1.2995636463165283
46055835.pdf,1.13001249730587
23734441.pdf,0.9629358351230621
14470533.pdf,0.9480460733175278
10653119.pdf,0.8371800929307938
19446337.pdf,0.8288868516683578
53227466.pdf,0.7029640674591064
17103172_rishi_singhal_id_dp(1) - Rishi Singhal.pdf,0.617687925696373
11262933.pdf,0.3266788646578789
29456173.pdf,-0.01690105884335935
74522938.pdf,-0.053434502333402634
14496667.pdf,-0.12444153428077698
25924968.pdf,-0.13086390681564808
12202337.pdf,-0.36346685141324997
25749150.pdf,-0.37024814635515213
34198885.pdf,-0.4809204861521721
28614791.pdf,-0.6218808144330978
29050809.pdf,-0.6245848536491394
16962067.pdf,-0.6365000456571579
12420359.pdf,-0.702793151140213
65373280.pdf,-0.7079267501831055
32605413.pdf,-0.7328364253044128
63137898.pdf,-0.887957364320755
11555549.pdf,-1.108366921544075
10909673.pdf,-1.1451106518507004
27715131.pdf,-1.3572710752487183
36019469.pdf,-1.553867906332016
48580330.pdf,-1.689327359199524
27980446.pdf,-1.7201775312423706
86551046.pdf,-1.7894408106803894
28969385.pdf,-2.0113690197467804
18805506.pdf,-2.096715569496155
30311202.pdf,-2.153337746858597
23139437.pdf,-2.207244336605072
12338274.pdf,-2.4645638465881348
39608848.pdf,-2.5312212109565735
26718039.pdf,-2.566367983818054
25462793.pdf,-2.671661376953125
10889157.pdf,-3.009546995162964
11065180.pdf,-3.4032362699508667
20345168.pdf,-3.4383463859558105
69243180.pdf,-3.5525575280189514
19437318.pdf,-3.65278422832489
54100393.pdf,-4.039500951766968
26410763.pdf,-4.0857261419296265
20253563.pdf,-4.099497497081757
23398733.pdf,-4.529026746749878
25128608.pdf,-4.544456601142883
16244633.pdf,-4.549483954906464
35468363.pdf,-4.564133584499359
47603843.pdf,-4.683196246623993
31114531.pdf,-4.760430753231049
12717345.pdf,-4.7856855392456055
74552449.pdf,-4.790081083774567
25561640.pdf,-5.300289988517761
18635654.pdf,-5.371189117431641
17396388.pdf,-5.447571277618408
30361788.pdf,-5.476675033569336
18480859.pdf,-5.7547372579574585
23416654.pdf,-5.948482155799866
24709432.pdf,-6.0878986120224
25157655.pdf,-6.092512607574463
17325147.pdf,-6.104827523231506
24983760.pdf,-6.284810304641724
25867805.pdf,-6.301743984222412
43685045.pdf,-6.3495224714279175
29449419.pdf,-6.6684746742248535
15261348.pdf,-6.970705986022949
15592167.pdf,-7.060118913650513
23917826.pdf,-7.1029335260391235
19149865.pdf,-7.357728481292725
12021752.pdf,-7.3814457654953
50432401.pdf,-7.514452338218689
17033567.pdf,-7.606287002563477
25452321.pdf,-7.6374125480651855
87867370.pdf,-7.790542840957642
26673507.pdf,-7.818785309791565
20698469.pdf,-7.848926782608032
65864767.pdf,-7.889611721038818
36379931.pdf,-7.95931339263916
20393721.pdf,-7.975244522094727
54421668.pdf,-8.052760362625122
17189156.pdf,-8.191138505935669
37472265.pdf,-8.198590278625488
19268120.pdf,-8.260009288787842
14626780.pdf,-8.314847350120544
25953797.pdf,-8.414901494979858
17103297_Mohit_Jain - Mohit Jain.pdf,-8.468209505081177
87635012.pdf,-8.473333716392517
30826569.pdf,-8.815819025039673
18824120.pdf,-8.966642022132874
20850529.pdf,-9.18097972869873
32794700.pdf,-9.32759165763855
21031285.pdf,-9.490590691566467
73497035.pdf,-9.518065452575684
20624984.pdf,-9.531649947166443
11759079.pdf,-9.62523102760315
25923361.pdf,-9.639629125595093
14391434.pdf,-9.799382090568542
25935030.pdf,-9.954248666763306
35554162.pdf,-10.127185583114624
11444536.pdf,-10.141645669937134
29148871.pdf,-10.221719741821289
37220856.pdf,-10.350404977798462
18457785.pdf,-10.40310025215149
16300459.pdf,-10.736106634140015
14224370.pdf,-10.908608436584473
27909372.pdf,-11.012011766433716
24673903.pdf,-11.184577941894531
13264154.pdf,-11.18904709815979
47729453.pdf,-11.214101314544678
23185829.pdf,-11.220794916152954
29990140.pdf,-11.309267282485962
26079779.pdf,-11.6233491897583
21338490.pdf,-11.685974597930908
16887936.pdf,-11.734976768493652
19285236.pdf,-11.787354946136475
38897568.pdf,-12.013039588928223
41950126.pdf,-12.37341046333313
19724031.pdf,-12.389576435089111
34185495.pdf,-12.421947717666626
12413512.pdf,-12.600384950637817
61322296.pdf,-12.62904167175293
39142536.pdf,-12.818717956542969
19951766.pdf,-12.977640628814697
23568731.pdf,-13.109463453292847
19911786.pdf,-13.580435514450073
24103168.pdf,-13.670787811279297
73030450.pdf,-14.024536609649658
26579709.pdf,-14.088283777236938
14491649.pdf,-14.203768968582153
27096796.pdf,-14.212067127227783
18569929.pdf,-14.299516677856445
23438112.pdf,-14.614996910095215
94230796.pdf,-14.627852439880371
12155206.pdf,-14.985054731369019
21809601.pdf,-15.134012699127197
28989677.pdf,-15.288174152374268
18036030.pdf,-15.293503999710083
28939941.pdf,-15.880299806594849
21645690.pdf,-15.966041088104248
24799301.pdf,-16.027796268463135
32518109.pdf,-16.202924251556396
37751611.pdf,-16.255204677581787
33527446.pdf,-16.591250896453857
22800977.pdf,-16.718692779541016
17104033_Manisha_Rathore - MANISHA RATHORE.pdf,-16.785250902175903
18319061.pdf,-16.892374753952026
30813919.pdf,-17.18599796295166
23513618.pdf,-17.25745916366577
28325193.pdf,-17.321754693984985
13212436.pdf,-17.529823780059814
27164756.pdf,-17.63229250907898
26975573.pdf,-17.66561508178711
33964275.pdf,-17.7634596824646
33370664.pdf,-17.802791595458984
21904897.pdf,-18.018741607666016
14449423.pdf,-18.028533458709717
19374660.pdf,-18.088009357452393
23841877.pdf,-18.114840984344482
31710562.pdf,-18.4466290473938
24349611.pdf,-18.89981985092163
13294301.pdf,-19.44790482521057
34146825.pdf,-19.706910848617554
12802330.pdf,-20.035400390625
15553584.pdf,-20.111773014068604
14055988.pdf,-20.750069618225098
11995013.pdf,-20.876057147979736
12254068.pdf,-21.124413013458252
99033098.pdf,-21.38160228729248
31273413.pdf,-21.686947345733643
94047639.pdf,-22.01430320739746
27936502.pdf,-22.651054859161377
98559931.pdf,-22.822723388671875
11187796.pdf,-23.722846508026123
24294778.pdf,-23.74690055847168
20356750.pdf,-23.77274513244629
25200253.pdf,-23.784639835357666
39470264.pdf,-24.0372371673584
21756639.pdf,-24.30366039276123
39115899.pdf,-25.13625144958496
15906625.pdf,-25.28472900390625
64589506.pdf,-25.390191078186035
34783330.pdf,-27.19435453414917
